6.972513287949385585e+01 1.553943132343754918e+01 5.429489905539784667e-03
7.149288751658555441e+01 1.560021074750556025e+01 5.570589969778875182e-03
7.328095744899721353e+01 1.566017662804337895e+01 5.712914395347403612e-03
7.508933557420733962e+01 1.571935453808986161e+01 5.856472061299870281e-03
7.691801470902593962e+01 1.577776864281812230e+01 6.001270600104515948e-03
7.876698758962348279e+01 1.583544181510747961e+01 6.147316487203172662e-03
8.063624687156084292e+01 1.589239573886627710e+01 6.294615123945704327e-03
8.252578512981864378e+01 1.594865100163383254e+01 6.443170914222470964e-03
8.443559485882364868e+01 1.600422717777600568e+01 6.592987335155138691e-03
8.636566847248336387e+01 1.605914290340847828e+01 6.744067002222434333e-03
8.831599830421150443e+01 1.611341594402713895e+01 6.896411729200840196e-03
9.028657660696288190e+01 1.616706325569497693e+01 7.050022583296867811e-03
9.227739555325942433e+01 1.622010104052210622e+01 7.204899935833491281e-03
9.428844723522476556e+01 1.627254479708081547e+01 7.361043508840858611e-03
9.631972366461529589e+01 1.632440936631464723e+01 7.518452417879410883e-03
9.837121677285129806e+01 1.637570897343073995e+01 7.677125211406400987e-03
1.004429184110466764e+02 1.642645726620325064e+01 7.837059906974820286e-03
1.025348203500467008e+02 1.647666735006428596e+01 7.998254024533501746e-03
1.046469142804548227e+02 1.652635182031243488e+01 8.160704617078361894e-03
1.067791918126702484e+02 1.657552279173047438e+01 8.324408298882890814e-03
1.089316444769188621e+02 1.662419192586952832e+01 8.489361271519984403e-03
1.111042637232874313e+02 1.667237045622727720e+01 8.655559347868012343e-03
1.132970409217573433e+02 1.672006921152208392e+01 8.822997974279381955e-03
1.155099673622393084e+02 1.676729863724248304e+01 8.991672251073950725e-03
1.177430342546078208e+02 1.681406881563121303e+01 9.161576951504676533e-03
1.199962327287362314e+02 1.686038948424648609e+01 9.332706539331984963e-03
1.222695538345315072e+02 1.690627005322728138e+01 9.505055185128955669e-03
1.245629885419697587e+02 1.695171962137650468e+01 9.678616781432303542e-03
1.268765277411329890e+02 1.699674699116385312e+01 9.853384956837801453e-03
1.292101622422444507e+02 1.704136068274017646e+01 1.002935308913667674e-02
1.315638827757054230e+02 1.708556894704531359e+01 1.020651431757658816e-02
1.339376799921318764e+02 1.712937977808380552e+01 1.038486155432359094e-02
1.363315444623916619e+02 1.717280092443559525e+01 1.056438749519733426e-02
1.387454666776421561e+02 1.721583990006191556e+01 1.074508462974101478e-02
1.411794370493678628e+02 1.725850399446142092e+01 1.092694525068661424e-02
1.436334459094196063e+02 1.730080028222632649e+01 1.110996146286525980e-02
1.461074835100495193e+02 1.734273563204334323e+01 1.129412519161409126e-02
1.486015400239544419e+02 1.738431671518110377e+01 1.147942819072018776e-02
1.511156055443112507e+02 1.742555001350066135e+01 1.166586204994310601e-02
1.536496700848182115e+02 1.746644182702419101e+01 1.185341820215058024e-02
1.562037235797341168e+02 1.750699828109204148e+01 1.204208793010386365e-02
1.587777558839176208e+02 1.754722533313762156e+01 1.223186237291686018e-02
1.613717567728678830e+02 1.758712877910554084e+01 1.242273253221911830e-02
1.639857159427671434e+02 1.762671425953736914e+01 1.261468927804792854e-02
1.666196230105176141e+02 1.766598726534691721e+01 1.280772335448923487e-02
1.692734675137868692e+02 1.770495314330548453e+01 1.300182538509109947e-02
1.719472389110461847e+02 1.774361710125522151e+01 1.319698587806481839e-02
1.746409265816147922e+02 1.778198421306858634e+01 1.339319523129065513e-02
1.773545198257008622e+02 1.782005942336896709e+01 1.359044373714658228e-02
1.800880078644433979e+02 1.785784755202780971e+01 1.378872158716793264e-02
1.828413798399564598e+02 1.789535329845135792e+01 1.398801887655736105e-02
1.856146248153716556e+02 1.793258124566990119e+01 1.418832560854796712e-02
1.884077317748813414e+02 1.796953586424093885e+01 1.438963169863866076e-02
1.912206896237838123e+02 1.800622151597742260e+01 1.459192697870229614e-02
1.940534871885243149e+02 1.804264245751067008e+01 1.479520120098186571e-02
1.969061132167430515e+02 1.807880284369772994e+01 1.499944404197751588e-02
1.997785563773167326e+02 1.811470673088175687e+01 1.520464510623399830e-02
2.026708052604063823e+02 1.815035808001340456e+01 1.541079393003104078e-02
2.055828483775000564e+02 1.818576075964101335e+01 1.561787998498449792e-02
2.085146741614600501e+02 1.822091854877648132e+01 1.582589268156626289e-02
2.114662709665689420e+02 1.825583513964367199e+01 1.603482137253868858e-02
2.144376270685748977e+02 1.829051414031515677e+01 1.624465535631462385e-02
2.174287306647388505e+02 1.832495907724344519e+01 1.645538388024541873e-02
2.204395698738818794e+02 1.835917339769203238e+01 1.666699614383758410e-02
2.234701327364306565e+02 1.839316047207118032e+01 1.687948130190027388e-02
2.265204072144675251e+02 1.842692359618337505e+01 1.709282846763018199e-02
2.295903811917751796e+02 1.846046599338289695e+01 1.730702671563225450e-02
2.326800424738885340e+02 1.849379081665372837e+01 1.752206508487799339e-02
2.357893787881394019e+02 1.852690115060971010e+01 1.773793258160704517e-02
2.389183777837070579e+02 1.855980001342063446e+01 1.795461818216974662e-02
2.420670270316689425e+02 1.859249035866803723e+01 1.817211083580985709e-02
2.452353140250465060e+02 1.862497507713360889e+01 1.839039946739533249e-02
2.484232261788571066e+02 1.865725699852364627e+01 1.860947298009036840e-02
2.516307508301642883e+02 1.868933889313246510e+01 1.882932025797762199e-02
2.548578752381267520e+02 1.872122347344726023e+01 1.904993016862275776e-02
2.581045865840491729e+02 1.875291339569753646e+01 1.927129156558891193e-02
2.613708719714352355e+02 1.878441126135110295e+01 1.949339329089575662e-02
2.646567184260344447e+02 1.881571961855928876e+01 1.971622417743032832e-02
2.679621128958990539e+02 1.884684096355352878e+01 1.993977305130265401e-02
2.712870422514313873e+02 1.887777774199536651e+01 2.016402873415240257e-02
2.746314932854389781e+02 1.890853235028191293e+01 2.038898004540212056e-02
2.779954527131854434e+02 1.893910713680870472e+01 2.061461580446047673e-02
2.813789071724436894e+02 1.896950440319163889e+01 2.084092483287655617e-02
2.847818432235481509e+02 1.899972640544982383e+01 2.106789595643957305e-02
2.882042473494512365e+02 1.902977535515087126e+01 2.129551800723237381e-02
2.916461059557724411e+02 1.905965342052009959e+01 2.152377982562946046e-02
2.951074053708558154e+02 1.908936272751540741e+01 2.175267026224820752e-02
2.985881318458232840e+02 1.911890536086877290e+01 2.198217817984994896e-02
3.020882715546291593e+02 1.914828336509609485e+01 2.221229245518819423e-02
3.056078105941139711e+02 1.917749874547630640e+01 2.244300198080909775e-02
3.091467349840621068e+02 1.920655346900131022e+01 2.267429566680125019e-02
3.127050306672555280e+02 1.923544946529746369e+01 2.290616244249539177e-02
3.162826835095299884e+02 1.926418862752007755e+01 2.313859125811416548e-02
3.198796792998309684e+02 1.929277281322165649e+01 2.337157108637280892e-02
3.234960037502711998e+02 1.932120384519517486e+01 2.360509092402984788e-02
3.271316424961859752e+02 1.934948351229297359e+01 2.383913979338973463e-02
3.307865810961906732e+02 1.937761357022244368e+01 2.407370674375495373e-02
3.344608050322395911e+02 1.940559574231934903e+01 2.430878085283069701e-02
3.381542997096806289e+02 1.943343172029936383e+01 2.454435122807982830e-02
3.418670504573162248e+02 1.946112316498888717e+01 2.478040700802993518e-02
3.455990425274597442e+02 1.948867170703560703e+01 2.501693736353353958e-02
3.493502610959955632e+02 1.951607894759991879e+01 2.525393149897926098e-02
3.531206912624357983e+02 1.954334645902736511e+01 2.549137865345646459e-02
3.569103180499822088e+02 1.957047578550318434e+01 2.572926810187322819e-02
3.607191264055824149e+02 1.959746844368928720e+01 2.596758915602689552e-02
3.645471011999937900e+02 1.962432592334459613e+01 2.620633116562941581e-02
3.683942272278394512e+02 1.965104968792879703e+01 2.644548351928753538e-02
3.722604892076714691e+02 1.967764117519064371e+01 2.668503564543768525e-02
3.761458717820308379e+02 1.970410179774089343e+01 2.692497701323517956e-02
3.800503595175067630e+02 1.973043294361052702e+01 2.716529713340135044e-02
3.839739369048009507e+02 1.975663597679478656e+01 2.740598555902549679e-02
3.879165883587873509e+02 1.978271223778344634e+01 2.764703188632576872e-02
3.918782982185742867e+02 1.980866304407761902e+01 2.788842575536647564e-02
3.958590507475667550e+02 1.983448969069379686e+01 2.813015685073458685e-02
3.998588301335292385e+02 1.986019345065527020e+01 2.837221490217516073e-02
4.038776204886480059e+02 1.988577557547147023e+01 2.861458968518595242e-02
4.079154058495946629e+02 1.991123729560548838e+01 2.885727102157356616e-02
4.119721701775886800e+02 1.993657982093031578e+01 2.910024877996977843e-02
4.160478973584636151e+02 1.996180434117387392e+01 2.934351287631092875e-02
4.201425712027265149e+02 1.998691202635344055e+01 2.958705327427823412e-02
4.242561754456275480e+02 2.001190402719957717e+01 2.983085998570321126e-02
4.283886937472216800e+02 2.003678147557003086e+01 3.007492307093572598e-02
4.325401096924317130e+02 2.006154548485375244e+01 3.031923263917888148e-02
4.367104067911189418e+02 2.008619715036538267e+01 3.056377884878740472e-02
4.408995684781433511e+02 2.011073754973055827e+01 3.080855190753387790e-02
4.451075781134321119e+02 2.013516774326209458e+01 3.105354207284262424e-02
4.493344189820448378e+02 2.015948877432754216e+01 3.129873965198985003e-02
4.535800742942412853e+02 2.018370166970814239e+01 3.154413500227584710e-02
4.578445271855454166e+02 2.020780743994951223e+01 3.178971853116233093e-02
4.621277607168156578e+02 2.023180707970439940e+01 3.203548069638536416e-02
4.664297578743086774e+02 2.025570156806741551e+01 3.228141200603689559e-02
4.707505015697503268e+02 2.027949186890230493e+01 3.252750301861809940e-02
4.750899746404006123e+02 2.030317893116169969e+01 3.277374434306687401e-02
4.794481598491250907e+02 2.032676368919969789e+01 3.302012663875917436e-02
4.838250398844595566e+02 2.035024706307735087e+01 3.326664061548449680e-02
4.882205973606821772e+02 2.037362995886133987e+01 3.351327703339761210e-02
4.926348148178796009e+02 2.039691326891595935e+01 3.376002670294426383e-02
4.970676747220190919e+02 2.042009787218855621e+01 3.400688048476824266e-02
5.015191594650167985e+02 2.044318463448859902e+01 3.425382928959210677e-02
5.059892513648071031e+02 2.046617440876070049e+01 3.450086407807829991e-02
5.104779326654143006e+02 2.048906803535135523e+01 3.474797586067106953e-02
5.149851855370216072e+02 2.051186634227000738e+01 3.499515569741571547e-02
5.195109920760429532e+02 2.053457014544425974e+01 3.524239469776215689e-02
5.240553343051952879e+02 2.055718024896948393e+01 3.548968402034730074e-02
5.286181941735654846e+02 2.057969744535294154e+01 3.573701487276207539e-02
5.331995535566890112e+02 2.060212251575261888e+01 3.598437851130088794e-02
5.377993942566153009e+02 2.062445623021074326e+01 3.623176624069555235e-02
5.424176980019835810e+02 2.064669934788229355e+01 3.647916941383352873e-02
5.470544464480952911e+02 2.066885261725845524e+01 3.672657943146200032e-02
5.517096211769852516e+02 2.069091677638525795e+01 3.697398774187855841e-02
5.563832036974961284e+02 2.071289255307739197e+01 3.722138584060812050e-02
5.610751754453528974e+02 2.073478066512746310e+01 3.746876527006736540e-02
5.657855177832335585e+02 2.075658182051062539e+01 3.771611761921797590e-02
5.705142120008471238e+02 2.077829671758477659e+01 3.796343452320888323e-02
5.752612393150037633e+02 2.079992604528646538e+01 3.821070766300828370e-02
5.800265808696917702e+02 2.082147048332246797e+01 3.845792876502469870e-02
5.848102177361530494e+02 2.084293070235726120e+01 3.870508960072006899e-02
5.896121309129566725e+02 2.086430736419641008e+01 3.895218198621400174e-02
5.944323013260748212e+02 2.088560112196595853e+01 3.919919778188042658e-02
5.992707098289600935e+02 2.090681262028796183e+01 3.944612889193641059e-02
6.041273372026188326e+02 2.092794249545216090e+01 3.969296726402458259e-02
6.090021641556892291e+02 2.094899137558392610e+01 3.993970488878900021e-02
6.138951713245177189e+02 2.096995988080861650e+01 4.018633379944577810e-02
6.188063392732366310e+02 2.099084862341226554e+01 4.043284607134891434e-02
6.237356484938388803e+02 2.101165820799881701e+01 4.067923382155080175e-02
6.286830794062578889e+02 2.103238923164390783e+01 4.092548920835940851e-02
6.336486123584446659e+02 2.105304228404533973e+01 4.117160443089134397e-02
6.386322276264471611e+02 2.107361794767017216e+01 4.141757172862244041e-02
6.436339054144846159e+02 2.109411679789865701e+01 4.166338338093533017e-02
6.486536258550310095e+02 2.111453940316501132e+01 4.190903170666517019e-02
6.536913690088898647e+02 2.113488632509503873e+01 4.215450906364362482e-02
6.587471148652770125e+02 2.115515811864079865e+01 4.239980784824191190e-02
6.638208433418972163e+02 2.117535533221224497e+01 4.264492049491258596e-02
6.689125342850264815e+02 2.119547850780595155e+01 4.288983947573126593e-02
6.740221674695907268e+02 2.121552818113105232e+01 4.313455729993818238e-02
6.791497225992433187e+02 2.123550488173226469e+01 4.337906651348064080e-02
6.842951793064532922e+02 2.125540913311029811e+01 4.362335969855581780e-02
6.894585171525779970e+02 2.127524145283947021e+01 4.386742947315461216e-02
6.946397156279490446e+02 2.129500235268277919e+01 4.411126849060778565e-02
6.998387541519520028e+02 2.131469233870430813e+01 4.435486943913298508e-02
7.050556120731092733e+02 2.133431191137916016e+01 4.459822504138476196e-02
7.102902686691618328e+02 2.135386156570089611e+01 4.484132805400684041e-02
7.155427031471499504e+02 2.137334179128651712e+01 4.508417126718688994e-02
7.208128946434985664e+02 2.139275307247908486e+01 4.532674750421508691e-02
7.261008222240975556e+02 2.141209588844798972e+01 4.556904962104547929e-02
7.314064648843867644e+02 2.143137071328697019e+01 4.581107050586148699e-02
7.367298015494380934e+02 2.145057801610979453e+01 4.605280307864531575e-02
7.420708110740403072e+02 2.146971826114384996e+01 4.629424029075109720e-02
7.474294722427823672e+02 2.148879190782146509e+01 4.653537512448328861e-02
7.528057637701366502e+02 2.150779941086920743e+01 4.677620059267933311e-02
7.581996643005478518e+02 2.152674122039504212e+01 4.701670973829717021e-02
7.636111524085115434e+02 2.154561778197347621e+01 4.725689563400819332e-02
7.690402065986635307e+02 2.156442953672874197e+01 4.749675138179537681e-02
7.744868053058643227e+02 2.158317692141594790e+01 4.773627011255710678e-02
7.799509268952837147e+02 2.160186036850038249e+01 4.797544498571667398e-02
7.854325496624891230e+02 2.162048030623492423e+01 4.821426918883773421e-02
7.909316518335292585e+02 2.163903715873557232e+01 4.845273593724602063e-02
7.964482115650213245e+02 2.165753134605523655e+01 4.869083847365703738e-02
8.019822069442383281e+02 2.167596328425569041e+01 4.892857006781054646e-02
8.075336159891969601e+02 2.169433338547785084e+01 4.916592401611133423e-02
8.131024166487425191e+02 2.171264205801031366e+01 4.940289364127704863e-02
8.186885868026383832e+02 2.173088970635626183e+01 4.963947229199258682e-02
8.242921042616524119e+02 2.174907673129869323e+01 4.987565334257153954e-02
8.299129467676475542e+02 2.176720352996412089e+01 5.011143019262514348e-02
8.355510919936670007e+02 2.178527049588464948e+01 5.034679626673774222e-02
8.412065175440260418e+02 2.180327801905852425e+01 5.058174501415040047e-02
8.468792009543985841e+02 2.182122648600922687e+01 5.081626990845121428e-02
8.525691196919084405e+02 2.183911627984302939e+01 5.105036444727366340e-02
8.582762511552153910e+02 2.185694778030515906e+01 5.128402215200220104e-02
8.640005726746104529e+02 2.187472136383453858e+01 5.151723656748603830e-02
8.697420615121002356e+02 2.189243740361713009e+01 5.175000126176009657e-02
8.755006948615006195e+02 2.191009626963795043e+01 5.198230982577418946e-02
8.812764498485270224e+02 2.192769832873174707e+01 5.221415587313006645e-02
8.870693035308844401e+02 2.194524394463237016e+01 5.244553303982625592e-02
8.928792328983583957e+02 2.196273347802089404e+01 5.267643498401097107e-02
8.987062148729073670e+02 2.198016728657250596e+01 5.290685538574321084e-02
9.045502263087540769e+02 2.199754572500212646e+01 5.313678794676175710e-02
9.104112439924775799e+02 2.201486914510890003e+01 5.336622639026238069e-02
9.162892446431039843e+02 2.203213789581950266e+01 5.359516446068322143e-02
9.221842049122002436e+02 2.204935232323029126e+01 5.382359592349827970e-02
9.280961013839688576e+02 2.206651277064838013e+01 5.405151456501932489e-02
9.340249105753362073e+02 2.208361957863158054e+01 5.427891419220558927e-02
9.399706089360489614e+02 2.210067308502732430e+01 5.450578863248221884e-02
9.459331728487692317e+02 2.211767362501051082e+01 5.473213173356671069e-02
9.519125786291641589e+02 2.213462153112037001e+01 5.495793736330342738e-02
9.579088025260024324e+02 2.215151713329626659e+01 5.518319940950664609e-02
9.639218207212477409e+02 2.216836075891263036e+01 5.540791177981172627e-02
9.699516093301554065e+02 2.218515273281285616e+01 5.563206840153458316e-02
9.759981444013648115e+02 2.220189337734233348e+01 5.585566322153926594e-02
9.820614019169961466e+02 2.221858301238048838e+01 5.607869020611382094e-02
9.881413577927435199e+02 2.223522195537204738e+01 5.630114334085430799e-02
9.942379878779745468e+02 2.225181052135735982e+01 5.652301663055714354e-02
1.000351267955823232e+03 2.226834902300192098e+01 5.674430409911928458e-02
1.006481173743285240e+03 2.228483777062501048e+01 5.696499978944680881e-02
1.012627680891317823e+03 2.230127707222763789e+01 5.718509776337152295e-02
1.018790764984935095e+03 2.231766723351956827e+01 5.740459210157551617e-02
1.024970401543303751e+03 2.233400855794569395e+01 5.762347690352385976e-02
1.031166566019841639e+03 2.235030134671159630e+01 5.784174628740522406e-02
1.037379233802314275e+03 2.236654589880842536e+01 5.805939439008044739e-02
1.043608380212932843e+03 2.238274251103700507e+01 5.827641536703893205e-02
1.049853980508455152e+03 2.239889147803133085e+01 5.849280339236320042e-02
1.056116009880277716e+03 2.241499309228132830e+01 5.870855265870070921e-02
1.062394443454540806e+03 2.243104764415497954e+01 5.892365737724394176e-02
1.068689256292222581e+03 2.244705542191980641e+01 5.913811177771797351e-02
1.075000423389241632e+03 2.246301671176373560e+01 5.935191010837562869e-02
1.081327919676552938e+03 2.247893179781536332e+01 5.956504663600027671e-02
1.087671720020250177e+03 2.249480096216358049e+01 5.977751564591629596e-02
1.094031799221663277e+03 2.251062448487670764e+01 5.998931144200674026e-02
1.100408132017462322e+03 2.252640264402099746e+01 6.020042834673876297e-02
1.106800693079752136e+03 2.254213571567862573e+01 6.041086070119596613e-02
1.113209457016177339e+03 2.255782397396513517e+01 6.062060286511846557e-02
1.119634398370022609e+03 2.257346769104639250e+01 6.082964921694979099e-02
1.126075491620313414e+03 2.258906713715501624e+01 6.103799415389129374e-02
1.132532711181915374e+03 2.260462258060633189e+01 6.124563209196324381e-02
1.139006031405638623e+03 2.262013428781383695e+01 6.145255746607330288e-02
1.145495426578339448e+03 2.263560252330424660e+01 6.165876473009158920e-02
1.152000870923020102e+03 2.265102754973205279e+01 6.186424835693302149e-02
1.158522338598933857e+03 2.266640962789365688e+01 6.206900283864596329e-02
1.165059803701686178e+03 2.268174901674109023e+01 6.227302268650797973e-02
1.171613240263337048e+03 2.269704597339533336e+01 6.247630243112800574e-02
1.178182622252508281e+03 2.271230075315923358e+01 6.267883662255525901e-02
1.184767923574478573e+03 2.272751360953002830e+01 6.288061983039437697e-02
1.191369118071297635e+03 2.274268479421147759e+01 6.308164664392727772e-02
1.197986179521880786e+03 2.275781455712570889e+01 6.328191167224098135e-02
1.204619081642119909e+03 2.277290314642464608e+01 6.348140954436215511e-02
1.211267798084982815e+03 2.278795080850109045e+01 6.368013490939716803e-02
1.217932302440620333e+03 2.280295778799952799e+01 6.387808243667887631e-02
1.224612568236472498e+03 2.281792432782657798e+01 6.407524681591918181e-02
1.231308568937371319e+03 2.283285066916115724e+01 6.427162275736722497e-02
1.238020277945646740e+03 2.284773705146431055e+01 6.446720499197379495e-02
1.244747668601233272e+03 2.286258371248880650e+01 6.466198827156134643e-02
1.251490714181773455e+03 2.287739088828840650e+01 6.485596736899965076e-02
1.258249387902729040e+03 2.289215881322688517e+01 6.504913707838724801e-02
1.265023662917481261e+03 2.290688771998679485e+01 6.524149221523782571e-02
1.271813512317441109e+03 2.292157783957796724e+01 6.543302761667287026e-02
1.278618909132155295e+03 2.293622940134575572e+01 6.562373814161893970e-02
1.285439826329414473e+03 2.295084263297909999e+01 6.581361867101044594e-02
1.292276236815358970e+03 2.296541776051829586e+01 6.600266410799775219e-02
1.299128113434587249e+03 2.297995500836259097e+01 6.619086937815997496e-02
1.305995428970262992e+03 2.299445459927755664e+01 6.637822942972312901e-02
1.312878156144225386e+03 2.300891675440222883e+01 6.656473923378314339e-02
1.319776267617092344e+03 2.302334169325611768e+01 6.675039378453320738e-02
1.326689735988378061e+03 2.303772963374595051e+01 6.693518809949680626e-02
1.333618533796593056e+03 2.305208079217229766e+01 6.711911721976444867e-02
1.340562633519355813e+03 2.306639538323595318e+01 6.730217621023544539e-02
1.347522007573506016e+03 2.308067362004424794e+01 6.748436015986414294e-02
1.354496628315208454e+03 2.309491571411706090e+01 6.766566418191054255e-02
1.361486468040067393e+03 2.310912187539283735e+01 6.784608341419513799e-02
1.368491498983232532e+03 2.312329231223426973e+01 6.802561301935798610e-02
1.375511693319514052e+03 2.313742723143402458e+01 6.820424818512212106e-02
1.382547023163488348e+03 2.315152683822015334e+01 6.838198412456075737e-02
1.389597460569611712e+03 2.316559133626151024e+01 6.855881607636866992e-02
1.396662977532330615e+03 2.317962092767294280e+01 6.873473930513737673e-02
1.403743545986193794e+03 2.319361581302041131e+01 6.890974910163424894e-02
1.410839137805960945e+03 2.320757619132594485e+01 6.908384078308507648e-02
1.417949724806718677e+03 2.322150226007255469e+01 6.925700969346072766e-02
1.425075278743988292e+03 2.323539421520893100e+01 6.942925120376688963e-02
1.432215771313838786e+03 2.324925225115411820e+01 6.960056071233763908e-02
1.439371174153004176e+03 2.326307656080206243e+01 6.977093364513239915e-02
1.446541458838990138e+03 2.327686733552602405e+01 6.994036545603593558e-02
1.453726596890187466e+03 2.329062476518296876e+01 7.010885162716194718e-02
1.460926559765990760e+03 2.330434903811777403e+01 7.027638766915965396e-02
1.468141318866902793e+03 2.331804034116742486e+01 7.044296912152338275e-02
1.475370845534658429e+03 2.333169885966507451e+01 7.060859155290552525e-02
1.482615111052329439e+03 2.334532477744406975e+01 7.077325056143182747e-02
1.489874086644443423e+03 2.335891827684180910e+01 7.093694177502021803e-02
1.497147743477097947e+03 2.337247953870366857e+01 7.109966085170189853e-02
1.504436052658073322e+03 2.338600874238666449e+01 7.126140347994538993e-02
1.511738985236948338e+03 2.339950606576322301e+01 7.142216537898310458e-02
1.519056512205214176e+03 2.341297168522475758e+01 7.158194229914049966e-02
1.526388604496392418e+03 2.342640577568525728e+01 7.174073002216782569e-02
1.533735232986147821e+03 2.343980851058473647e+01 7.189852436157403992e-02
1.541096368492404054e+03 2.345318006189269511e+01 7.205532116296323175e-02
1.548471981775462382e+03 2.346652060011145480e+01 7.221111630437322682e-02
1.555862043538113539e+03 2.347983029427944501e+01 7.236590569661656425e-02
1.563266524425757780e+03 2.349310931197451424e+01 7.251968528362316702e-02
1.570685395026520382e+03 2.350635781931701729e+01 7.267245104278552414e-02
1.578118625871366930e+03 2.351957598097302338e+01 7.282419898530571867e-02
1.585566187434222456e+03 2.353276396015732885e+01 7.297492515654398215e-02
1.593028050132088083e+03 2.354592191863653738e+01 7.312462563636976109e-02
1.600504184325157667e+03 2.355905001673194832e+01 7.327329653951389354e-02
1.607994560316936713e+03 2.357214841332251964e+01 7.342093401592299229e-02
1.615499148354360841e+03 2.358521726584771727e+01 7.356753425111517419e-02
